,tweet_id,text,favorite_count,retweet_count,created_at
289,1317243342946750466,RT @_alexmeadows: London lockdown 2.0 https://t.co/MfQlsiduLa,0,960,Fri Oct 16 23:17:40 +0000 2020
290,1317243341851873280,RT @Reuters: Czech bar staff race model electric cars to bide time amid lockdown https://t.co/zZvibNTSun https://t.co/rigLAuy8OV,0,20,Fri Oct 16 23:17:40 +0000 2020
291,1317243341298425860,"RT @peter_persyn: Na 7,5m coronacrisis en 2,5m verplicht registreren in alle horecazaken verwijst men naar ervaringen van horeca in China e…",0,7,Fri Oct 16 23:17:40 +0000 2020
292,1317243338920165376,"RT @NigeriaStories: Airport road on complete lockdown!! Abuja protesters are still here 

#EndSARS #EndSWAT #EndPoliceBrutality https://t.c…",0,483,Fri Oct 16 23:17:39 +0000 2020
293,1317243338232385538,"RT @neevlol: NPHET: lockdown for two weeks pls 
government: no ❤️ 
NPHET: level 5 for six weeks then ❤️",0,22,Fri Oct 16 23:17:39 +0000 2020
294,1317243335518703618,"RT @SWAtlasHoover: Famous public health ""experts"" testing &amp; isolating asymptomatics, limiting in-person school, restricting businesses... T…",0,1948,Fri Oct 16 23:17:39 +0000 2020
295,1317243327369138176,"RT @bbcdoctorwho: Arriving in the UK on 5th November, 'Adventures in Lockdown'! ✨

This new collection of short stories, written by #Doctor…",0,361,Fri Oct 16 23:17:37 +0000 2020
296,1317243327184592903,"RT @DeOne___: I followed all the rules in lockdown pt.1, Boris fucked up and we’re back at square one, therefore I shall not be sacrificing…",0,129,Fri Oct 16 23:17:37 +0000 2020
297,1317243323497762818,"RT @darrengrimes_: Whenever I want to moan about being unable to see people, going to the pub and feeling glum, I think of my two brothers…",0,10,Fri Oct 16 23:17:36 +0000 2020
298,1317243323329867781,"RT @ssingssayaflu: rakyat sana nurut,disuruh lockdown ya lockdown makanya quarantine cuma 5 bulan an,gitu juga mrka masih ditindas",0,2,Fri Oct 16 23:17:36 +0000 2020
299,1317243319928393729,"@MoreAndAgain I’m a Leo and the WiFi here has been immaculate during lockdown. Food has been good (not me), the rest…..pass :)",0,0,Fri Oct 16 23:17:35 +0000 2020
300,1317243319806840832,"RT @ChrisCamillo: If prisoners syndrome is real (reluctance to re-enter society upon release), what about post pandemic / lockdown / social…",0,12,Fri Oct 16 23:17:35 +0000 2020
301,1317243319458562048,"RT @smyltr: The lockdown has helped me appreciate the little things in life. Glamming up, evening walks, Yoga, cooking, organizing my room,…",0,3,Fri Oct 16 23:17:35 +0000 2020
302,1317243315511754758,"RT @darrengrimes_: Whenever I want to moan about being unable to see people, going to the pub and feeling glum, I think of my two brothers…",0,10,Fri Oct 16 23:17:34 +0000 2020
303,1317243314509414401,"RT @SWAtlasHoover: Famous public health ""experts"" testing &amp; isolating asymptomatics, limiting in-person school, restricting businesses... T…",0,1948,Fri Oct 16 23:17:34 +0000 2020
304,1317243310751289345,RT @kirkkorner: Secret Justice: London's Covid-19 lockdown breakers are being prosecuted behind closed doors and under a veil of secrecy: h…,0,122,Fri Oct 16 23:17:33 +0000 2020
305,1317243309732089857,RT @HarveyyCox__: Tier 2 lockdown means I can't see my nan on her birthday this Sunday but we can all still play football on a Sunday morni…,0,1533,Fri Oct 16 23:17:32 +0000 2020
306,1317243303881003014,RT @jjcharlesworth_: There was never any lockdown. There was just middle-class people hiding while working-class people brought them things.,0,33694,Fri Oct 16 23:17:31 +0000 2020
307,1317243302123425792,"@TooheyMatthew Thank you!
I’m more likely to substitute an equivalent than worry too much about an exact match, but… https://t.co/axd8WeQ1Yh",1,0,Fri Oct 16 23:17:31 +0000 2020
308,1317243296301805569,"RT @pbhushan1: As our GDP fell by 24%, our billionaires reported a rise in their combined net worth by more than a third during the first f…",0,1158,Fri Oct 16 23:17:29 +0000 2020
309,1317243294611574786,"RT @ohpolly: Do we have any girls in lockdown? Isolation? Anyone from an area with new restrictions? 👀

Let us help you celebrate your next…",0,2722,Fri Oct 16 23:17:29 +0000 2020
310,1317243290169856003,"RT @LozzaFox: There is no meaningful evidence to suggest that a #tier2 #lockdown will have any benefit to society.

Freedom is the choice n…",0,411,Fri Oct 16 23:17:28 +0000 2020
311,1317243286222852096,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:17:27 +0000 2020
312,1317243284373172225,RT @LesStonehouse: After being responsible for making people rebel against Dan Andrews very successful lockdown measures 🤬 ..I'm still Noti…,0,53,Fri Oct 16 23:17:26 +0000 2020
313,1317243282108248066,@Gay_Alcorn Idiot. Do your job. You might be happy in lockdown but the are many people who need help surviving this… https://t.co/UZX3yZsUX5,0,0,Fri Oct 16 23:17:26 +0000 2020
314,1317243281206579201,@globalwinnipeg Roussin is grasping at straws.  All this economic hardship for our businesses over something that a… https://t.co/q5U23tG4dm,0,0,Fri Oct 16 23:17:26 +0000 2020
315,1317243273988198401,"My first lockdown:

Breakthrough as US and China agree to ratify Paris climate deal

https://t.co/jLKw5IHvkA",0,0,Fri Oct 16 23:17:24 +0000 2020
316,1317243272251715586,RT @BigBrotherWatch: UNBELIEVABLE: Individuals are STILL being unlawfully prosecuted under extreme lockdown laws and the Coronavirus Act.…,0,149,Fri Oct 16 23:17:23 +0000 2020
317,1317243270146056192,"RT @tinagirl4579: @CUhlmann @PhillipCoorey The majority of Victorians support @DanielAndrewsMP. We might tire of the lockdown, but we know…",0,42,Fri Oct 16 23:17:23 +0000 2020
318,1317243267172454407,"RT @carryonkeith: Just so I'm clear, Brexit at any economic cost is fine but the economic costs of lockdown measures designed to save lives…",0,3289,Fri Oct 16 23:17:22 +0000 2020
319,1317243258909720576,RT @DONJAZZY: Ehen by the way I used the lockdown to learn Forex trading and it’s been beautiful. After we  #EndSARS finish and enter #NewN…,0,3922,Fri Oct 16 23:17:20 +0000 2020
320,1317243258884530178,"RT @EvieAspinall_: For many woman who work 9-5 jobs, a Tier 2 lockdown in winter means that they won’t be able to see anyone during the wee…",0,5,Fri Oct 16 23:17:20 +0000 2020
321,1317243258075045889,RT @TrinisareWe: Me and my friend when  lockdown finally ends https://t.co/0R68JuTk1l,0,181,Fri Oct 16 23:17:20 +0000 2020
322,1317243257726918658,RT @TheBabaIbeji: Ikorodu road on total lockdown at this point even Aladdin can’t pass thru’ 😂 #EndSARS,0,858,Fri Oct 16 23:17:20 +0000 2020
323,1317243256757866497,"@partymuscles @flipforchips @JamesSurowiecki What's false? That lockdown fallout will cost more lives? I mean, i gu… https://t.co/bo2IjH6Rl3",0,0,Fri Oct 16 23:17:20 +0000 2020
324,1317243251481399302,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:17:19 +0000 2020
325,1317243251078975488,RT @witchyqueer: not-so-gentle reminder that all the “sacrifices” you made during lockdown are things that disabled and chronically ill peo…,0,1298,Fri Oct 16 23:17:18 +0000 2020
326,1317243249384448006,"RT @victorfyt: #LaCuarentenaSirve para ser el 5º país con más contagios en el mundo y tener 1 millón de infectados y 25.000 muertos, despué…",0,236,Fri Oct 16 23:17:18 +0000 2020
327,1317243246083514369,RT @DailyMailUK: Party’s over! Police break up crowds and make arrests in London before city is plunged into Tier 2 lockdown from midnight…,0,27,Fri Oct 16 23:17:17 +0000 2020
328,1317243245366108161,"@Dallas_Billing @PaulBateman3 🤣🤣 And those now saying because of Dan, Canada will now follow “Victoria’s lockdown model.” Ummmm 🤔🤔",1,0,Fri Oct 16 23:17:17 +0000 2020
329,1317243241905876992,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:17:16 +0000 2020
330,1317243239674630144,"RT @itvnews: 🚨Acting Prime Minister this week is @SteveBakerHW🚨

In this episode, the prominent Brexiteer:

•Attacks #Covid lockdown

•Warn…",0,25,Fri Oct 16 23:17:16 +0000 2020
331,1317243236696588288,@acgrayling But you are a lockdown supporter with all our basic rights being stolen?!,0,0,Fri Oct 16 23:17:15 +0000 2020
332,1317243234343620608,"RT @VoteSelenaGNow: ATTENTION! 🚨

Did you vote for Selena at The Lockdown Awards today?

She’s nominated for “Favorite Musician Not Playing…",0,51,Fri Oct 16 23:17:14 +0000 2020
333,1317243228698103808,RT @cobbkitties: We hope to get as many out as possible before complete lockdown. Hoping they will not be closed for long and that the illn…,0,54,Fri Oct 16 23:17:13 +0000 2020
334,1317243211283369984,RT @DevorguillaScot: Lockdown in Scotland “extended indefinitely”. Really? I think you know what to do!,0,125,Fri Oct 16 23:17:09 +0000 2020
335,1317243210507472896,"RT @PBerizzi: ""Il ministro Speranza è ebreo, è un sionista. Finché Speranza sarà ministro della Salute, non avrete speranze di uscire da qu…",0,9,Fri Oct 16 23:17:09 +0000 2020
336,1317243199337959424,RT @girlonthenet: How closely did you follow the lockdown rules in April? (Vote then answer question in next tweet),0,4,Fri Oct 16 23:17:06 +0000 2020
337,1317243195835768836,RT @GFiuza_Oficial: Como pode um presidente fraco aprisionar a França c/ toque de recolher? Sem qq estudo sustentando a eficácia dessa medi…,0,1868,Fri Oct 16 23:17:05 +0000 2020
338,1317243194707496961,"@RebelEkonomist @vassiljieva Come ho detto, parlo di quel che so e non so se il lockdown sia o meno la soluzione, o… https://t.co/KBDynAccP1",0,0,Fri Oct 16 23:17:05 +0000 2020
339,1317243193910591491,"RT @spigaro: Μάρτιος : 20 κρούσματα/μέρα, μη φοράτε μάσκα, καθολικό lockdown
Ιούλιος : Μπάτε σκύλοι αλέστε
Οκτώβριος : 500 κρούσματα/μέρα,…",0,115,Fri Oct 16 23:17:05 +0000 2020
340,1317243192442572800,"RT @Niall_Boylan: The PUP payment of €300 alone for approx 400,000 people for 6 week lockdown is 720,000,000 (if my maths is correct). You…",0,77,Fri Oct 16 23:17:04 +0000 2020
341,1317243189447827462,@tayloremmaa Country shouldn’t be lockdown again at all,0,0,Fri Oct 16 23:17:04 +0000 2020
342,1317243188726304769,@gmorg22 @catherine___c @realDonaldTrump Your response proves your idiocy. No one said anything about a lockdown.,0,0,Fri Oct 16 23:17:04 +0000 2020
343,1317243187317047297,"RT @prettyboyguido: Ik ben mentaal nog niet voorbereid op de tweede lockdown, fek",0,4,Fri Oct 16 23:17:03 +0000 2020
344,1317243186608177152,"RT @dugaldjellie: Did last night really happen?

All of us are floating. Sleepless but not tired. In lockdown but for now freed.

We’ve los…",0,4,Fri Oct 16 23:17:03 +0000 2020
345,1317243183999365120,RT @witchyqueer: not-so-gentle reminder that all the “sacrifices” you made during lockdown are things that disabled and chronically ill peo…,0,1298,Fri Oct 16 23:17:02 +0000 2020
346,1317243182720036864,"RT @cobrainfo1: Final Battle Update
https://t.co/1UHxji37oK
Main problem right now on the surface are the engineered covid lockdowns, espec…",0,111,Fri Oct 16 23:17:02 +0000 2020
347,1317243178001461249,"@joerogan JOE STATES, “ I’ll be on your podcast? Really? Someone find a podcast that Rogan has been on even before… https://t.co/GdYRzWnXJh",0,0,Fri Oct 16 23:17:01 +0000 2020
348,1317243176596381696,RT @AndyCabby10: If you’re well enough to go &amp; get tested you don’t need one; by getting tested you’re giving the government the justificat…,0,23,Fri Oct 16 23:17:01 +0000 2020
349,1317243172653797376,"RT @demi_jaynexx: We’re on the absolute brink of being put back on a full lockdown- it’s almost winter, freezing cold, gets dark early, gym…",0,3743,Fri Oct 16 23:17:00 +0000 2020
350,1317243172079034368,RT @witchyqueer: not-so-gentle reminder that all the “sacrifices” you made during lockdown are things that disabled and chronically ill peo…,0,1298,Fri Oct 16 23:17:00 +0000 2020
351,1317243170858491904,RT @_StephAnderson: This Hughesdale hair salon has opened in defiance of the lockdown rules. Police were ready and waiting - along with a s…,0,2,Fri Oct 16 23:16:59 +0000 2020
352,1317243165187952642,boje się ze lockdown wróci tak jak wrócił timoti szalala na tiktoka,1,0,Fri Oct 16 23:16:58 +0000 2020
353,1317243162117738497,"RT @SWAtlasHoover: Famous public health ""experts"" testing &amp; isolating asymptomatics, limiting in-person school, restricting businesses... T…",0,1948,Fri Oct 16 23:16:57 +0000 2020
354,1317243156979720192,RT @HarveyyCox__: Tier 2 lockdown means I can't see my nan on her birthday this Sunday but we can all still play football on a Sunday morni…,0,1533,Fri Oct 16 23:16:56 +0000 2020
355,1317243148914098179,RT @MahyarTousi: Now journalists are being confronted by the police for reporting on the girl being arrested for chanting against the lockd…,0,111,Fri Oct 16 23:16:54 +0000 2020
356,1317243147114643457,"RT @Mac72Terry: Please remember that all the smaller elections matter just as much as the presidential one!!

Vote for Republican governors…",0,41,Fri Oct 16 23:16:54 +0000 2020
357,1317243134829473792,"RT @VoteSelenaGNow: ATTENTION! 🚨

Did you vote for Selena at The Lockdown Awards today?

She’s nominated for “Favorite Musician Not Playing…",0,51,Fri Oct 16 23:16:51 +0000 2020
358,1317243134343057409,@LeftRig57257476 I rediscovered tinned fruit and evaporated milk during lockdown. Comfort food. Evaporated milk in… https://t.co/wlNL4D1aF8,0,0,Fri Oct 16 23:16:51 +0000 2020
359,1317243132271075331,@chuuyagod The lockdown in Spain was very strict. In Spain masks must be worn indoors and outdoors. Despite this Sp… https://t.co/jnwpnuAIT5,0,0,Fri Oct 16 23:16:50 +0000 2020
360,1317243129737654272,"RT @churchpoverty: RT @BAdlerova: Yess, and it is online! Same boat film and poem book, hot off the press. What will we remember about lock…",0,1,Fri Oct 16 23:16:49 +0000 2020
361,1317243126956916736,"RT @rodjgrimmer: Manchester has been in lockdown for weeks.... It has proved by the figures it has not worked...

Andy Burnham is totally c…",0,278,Fri Oct 16 23:16:49 +0000 2020
362,1317243124951953408,"More than 12,000 health professionals warn of 'devastating effects' of 'current lockdown policies' https://t.co/QLApOt3gYt via @alphanewsmn",0,0,Fri Oct 16 23:16:48 +0000 2020
363,1317243120485105671,RT @_alexmeadows: London lockdown 2.0 https://t.co/MfQlsiduLa,0,960,Fri Oct 16 23:16:47 +0000 2020
364,1317243119541178368,RT @19maddie08: @psuedo_science @GregHuntMP @TheDohertyInst @BurnetInstitute @unimelb There own modelling was erroneous. Covid safe app a d…,0,3,Fri Oct 16 23:16:47 +0000 2020
365,1317243118337417218,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:16:47 +0000 2020
366,1317243118132121601,"RT @steve_hanke: As #Coronavirus cases explode across #Europe, #Sweden continues to outperform its peers. European ""Experts"", intent on rei…",0,66,Fri Oct 16 23:16:47 +0000 2020
367,1317243117460885504,RT @eniturn: Update: Abuja is on a lockdown right now. Major roads have been blocked and people that left work for home since 4pm are still…,0,1791,Fri Oct 16 23:16:47 +0000 2020
368,1317243116898996224,15 mins into lockdown number 2 and I’m doing just fine... https://t.co/AYR6Uy9J1s,5,0,Fri Oct 16 23:16:46 +0000 2020
369,1317243115682582528,@NiamhFitz Yeh you do coz of the lockdown,0,0,Fri Oct 16 23:16:46 +0000 2020
370,1317243114826891264,The Tory PR mantra since March has been “ We follow the science “ “we are head by the science “ are they hell!  Her… https://t.co/n110zs7mPM,0,0,Fri Oct 16 23:16:46 +0000 2020
371,1317243105935003650,"RT @EuroMasochismo: Dipendente in Regione: ma perché non si sbrigano a fare il lockdown?

(Storia vera. Non tifo conflitti sezionali, ma ce…",0,89,Fri Oct 16 23:16:44 +0000 2020
372,1317243105599508480,"RT @FancyVegasPro: Hi all, please check out my gaming channel, here is a quick clip of me playing the Irish Government's new game ""Lockdown…",0,314,Fri Oct 16 23:16:44 +0000 2020
373,1317243105368735745,"RT @DeOne___: I followed all the rules in lockdown pt.1, Boris fucked up and we’re back at square one, therefore I shall not be sacrificing…",0,129,Fri Oct 16 23:16:44 +0000 2020
374,1317243103347118080,"RT @RaquelStasiaki: A mesma OMS que esperneava pelo lockdown em diversos países, e que agora alega não ter pedido lockdown, quer comprovar…",0,536,Fri Oct 16 23:16:43 +0000 2020
375,1317243092806807555,"RT @MerlinofCanada: Can Quebec find a balance between a lockdown and freedom?
@francoislegault blew it he should have introduced mandatory…",0,6,Fri Oct 16 23:16:41 +0000 2020
376,1317243092769058816,"RT @demi_jaynexx: We’re on the absolute brink of being put back on a full lockdown- it’s almost winter, freezing cold, gets dark early, gym…",0,3743,Fri Oct 16 23:16:41 +0000 2020
377,1317243091078754306,"RT @Channel4News: ""The Director-General of the WHO, the President of the Academy of Medical Sciences have described this an unethical and i…",0,228,Fri Oct 16 23:16:40 +0000 2020
378,1317243089937821696,RT @TrinisareWe: Me and my friend when  lockdown finally ends https://t.co/0R68JuTk1l,0,181,Fri Oct 16 23:16:40 +0000 2020
379,1317243089216589824,@JSB52529272 @RichieAllenShow Voxpop - Cardiff Senedd #StandUpX Lockdown Protest Sun 11 Oct 2020 https://t.co/oEDtPQPVNN,0,0,Fri Oct 16 23:16:40 +0000 2020
380,1317243087857528838,"RT @icanbeneedyAG: Current awards ari is nominated for
Breaktudo https://t.co/2JbsPyhOic
 
Lockdown awards https://t.co/OLZxfOia7L 

Pcas h…",0,47,Fri Oct 16 23:16:39 +0000 2020
381,1317243087530414080,RT @_alexmeadows: London lockdown 2.0 https://t.co/MfQlsiduLa,0,960,Fri Oct 16 23:16:39 +0000 2020
382,1317243086767083523,"RT @LondonLass9: What does it take for a city or towns council to agree to a lockdown
🤑🤑🤑🤑🤑🤑🤑🤑🤑
Of course https://t.co/SN4KPlJn2Y",0,6,Fri Oct 16 23:16:39 +0000 2020
383,1317243086481797122,RT @_alexmeadows: London lockdown 2.0 https://t.co/MfQlsiduLa,0,960,Fri Oct 16 23:16:39 +0000 2020
384,1317243083080126466,"Hello third wave, nice to meet you. I hear that your bigger than you mates first and second.

Any chance you will b… https://t.co/KDzYTsCjJf",3,0,Fri Oct 16 23:16:38 +0000 2020
385,1317243082774056962,@DrRosena As said elsewhere I don't care whether it's outsourcing or centralisation - just what works. I voted for… https://t.co/MVDelLsZIW,0,0,Fri Oct 16 23:16:38 +0000 2020
386,1317243082132344832,RT @EveningStandard: Here's what you need to know as London moves into Tier 2 👇👇 https://t.co/F8k8DhH4Pj,0,2,Fri Oct 16 23:16:38 +0000 2020
387,1317243080882425857,@ThatTimWalker Using the army to enforce a Government lockdown would convince the waverers that we're on the brink… https://t.co/jciIEEMzc3,0,0,Fri Oct 16 23:16:38 +0000 2020
388,1317243076943867904,"RT @SWAtlasHoover: Famous public health ""experts"" testing &amp; isolating asymptomatics, limiting in-person school, restricting businesses... T…",0,1948,Fri Oct 16 23:16:37 +0000 2020
389,1317243074137837568,RT @witchyqueer: not-so-gentle reminder that all the “sacrifices” you made during lockdown are things that disabled and chronically ill peo…,0,1298,Fri Oct 16 23:16:36 +0000 2020
390,1317243074007846913,RT @jjcharlesworth_: There was never any lockdown. There was just middle-class people hiding while working-class people brought them things.,0,33694,Fri Oct 16 23:16:36 +0000 2020
391,1317243070006452224,@piersmorgan @freddiesayers Where do essential workers fit into his fantasy lockdown? They don’t get to deliver a b… https://t.co/7G4D3VLYZR,0,0,Fri Oct 16 23:16:35 +0000 2020
392,1317243061743751168,RT @profsarahj: 100+ days of Dan https://t.co/j5gXCHXSSw,0,3,Fri Oct 16 23:16:33 +0000 2020
393,1317243058665107456,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:16:33 +0000 2020
394,1317243054307176450,RT @LesStonehouse: After being responsible for making people rebel against Dan Andrews very successful lockdown measures 🤬 ..I'm still Noti…,0,53,Fri Oct 16 23:16:31 +0000 2020
395,1317243054273777664,"RT @SWAtlasHoover: Famous public health ""experts"" testing &amp; isolating asymptomatics, limiting in-person school, restricting businesses... T…",0,1948,Fri Oct 16 23:16:31 +0000 2020
396,1317243051123748865,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:16:31 +0000 2020
397,1317243049546813441,Only 1 min. Predictive programming. Lockdown will be over in 2022... Vaccine 'breakthrough' 2021... All scripted...… https://t.co/9s4V8KP8S5,0,0,Fri Oct 16 23:16:30 +0000 2020
398,1317243048175243265,RT @leeofthemail: Exclusive: Explosive NPHET letter outlines reasons for recommending full lockdown ⁦@irishdailymail⁩ ⁦@ExtraIRL⁩ #COVID19…,0,1,Fri Oct 16 23:16:30 +0000 2020
399,1317243045730045953,@BoyGeorge ... are you afraid of a new lockdown for the whole UK?,0,0,Fri Oct 16 23:16:29 +0000 2020
400,1317243027904135168,RT @talkRADIO: Liverpool gym owner Nick Whitcombe has been fined for refusing to shut his business and says depression rates are “only goin…,0,219,Fri Oct 16 23:16:25 +0000 2020
401,1317243026356523010,"@AndyBurnhamGM Of course, you want #lockdown for everyone, not just those causing the spread of the virus.",0,0,Fri Oct 16 23:16:25 +0000 2020
402,1317243026196951040,@VictorianCHO Let's temper the celebrations as you as CHO had oversight or didn't do your job to oversee the hotel… https://t.co/RtMAJx2EUz,0,0,Fri Oct 16 23:16:25 +0000 2020
403,1317243020086071296,RT @McNati_: This madam that fed school children during lockdown should be fired #ENDBADGOVERNANCE #EndSWAT #EndSARS #RECONSTRUCTNIGERIA #R…,0,7,Fri Oct 16 23:16:23 +0000 2020
404,1317243017980301312,"@MaryIliadis @rlwickes But on the plus side, it means you can get on the beers before lunch (I think that’s what th… https://t.co/AxOzoLt1VA",0,0,Fri Oct 16 23:16:23 +0000 2020
405,1317243012590768128,RT @BrexitBrit: Welsh health minister Vaughan Gething reveals that the Welsh government opted for a national lockdown so that businesses co…,0,89,Fri Oct 16 23:16:22 +0000 2020
406,1317243011382738944,This Hughesdale hair salon has opened in defiance of the lockdown rules. Police were ready and waiting - along with… https://t.co/dDb5Nwz5tj,2,2,Fri Oct 16 23:16:21 +0000 2020
407,1317243011248566272,RT @LynleySusanna: Michael Rowland.Those supporting Andrews r doing so 2 save lives. I suggest having a look at the organised campaign to d…,0,101,Fri Oct 16 23:16:21 +0000 2020
408,1317243000527982593,"RT @planetjedward: Do you know how Hard it is, literally Hard, to get through lockdown without a good......hug 😏",0,197,Fri Oct 16 23:16:19 +0000 2020
409,1317242999429079040,"RT @hannahgbeer: This morning I am enjoying these images of people reading, and the accompanying words by @RosalindJana, here on one of the…",0,3,Fri Oct 16 23:16:18 +0000 2020
410,1317242996652445696,RT @ermxxa: Herinneren jullie je nog die dag dat er een whatsapp opname rondging over hoe alles in lockdown zou gaan en iedereen hysterisch…,0,43,Fri Oct 16 23:16:18 +0000 2020
411,1317242991489241088,"Did you know there are 1,400 DC residents at the DC Jail? They have been on medical lockdown, meaning in their cell… https://t.co/iupto6BvV4",0,0,Fri Oct 16 23:16:17 +0000 2020
412,1317242990386085889,"RT @demi_jaynexx: We’re on the absolute brink of being put back on a full lockdown- it’s almost winter, freezing cold, gets dark early, gym…",0,3743,Fri Oct 16 23:16:16 +0000 2020
413,1317242986753908737,RT @McNati_: This madam that fed school children during lockdown should be fired #ENDBADGOVERNANCE #EndSWAT #EndSARS #RECONSTRUCTNIGERIA #R…,0,7,Fri Oct 16 23:16:15 +0000 2020
414,1317242985512402944,"RT @LeenaVanD: 100 days in lockdown got us down to one new case today. 

Never forget the right wing loons who wanted to let it rip.",0,5,Fri Oct 16 23:16:15 +0000 2020
415,1317242982081400832,"España:
Las protestas estallan en la Barcelona afectada por Covid cuando los bares y restaurantes cierran durante 1… https://t.co/F4b1MPrt3k",0,0,Fri Oct 16 23:16:14 +0000 2020
416,1317242980646985728,RT @BremainInSpain: “Johnson’s 30-second video  announced we’re walking away but not actually walking away. Arguably never before has he so…,0,10,Fri Oct 16 23:16:14 +0000 2020
417,1317242980605087746,"@RoCx83516164 @deazasvo @RainingYarrow @MDfreedombooms How exactly does a lockdown kill more people? It's saving lives, preventing infection",0,0,Fri Oct 16 23:16:14 +0000 2020
418,1317242979732643845,"RT @laurapeek_: So evil, especially during a pandemic, when cases of domestic violence skyrocketed. Many survivors are just now getting the…",0,12,Fri Oct 16 23:16:14 +0000 2020
419,1317242979309002752,"RT @standardnews: Londoners accused of breaking the lockdown rules are being prosecuted behind closed doors and under a veil of secrecy, th…",0,21,Fri Oct 16 23:16:14 +0000 2020
420,1317242977442500614,@emmyspark_ng With this current lockdown...in 2 weeks time virtually every road in Abuja or major cities won't be accessible.,0,0,Fri Oct 16 23:16:13 +0000 2020
421,1317242970551296002,"RT @Truthpullin: “President Aleksandr Lukashenko said via Belarusian Telegraph Agency, BelTA., that World Bank and IMF offered him a bribe…",0,17,Fri Oct 16 23:16:12 +0000 2020
422,1317242970538536961,@MrsM1277 @VictorianCHO Don’t be an idiot. Dandrews just wants to convince you his lockdown measures are working. T… https://t.co/qUlY0dUWFE,0,0,Fri Oct 16 23:16:12 +0000 2020
423,1317242970215763968,"RT @demi_jaynexx: We’re on the absolute brink of being put back on a full lockdown- it’s almost winter, freezing cold, gets dark early, gym…",0,3743,Fri Oct 16 23:16:11 +0000 2020
424,1317242968034709504,"RT @risklayer: 0 Tage. Gleichstand. (obwohl Australien mit viel mehr Infektionen pro EW) 

70 Tage. Ca. 250-mal Unterschied.

#Lockdown und…",0,3,Fri Oct 16 23:16:11 +0000 2020
425,1317242962129072129,"RT @simondolan: There is no ""circuit breaker"". It is an illegal Lockdown.",0,1565,Fri Oct 16 23:16:10 +0000 2020
426,1317242955162374144,"RT @darrengrimes_: Whenever I want to moan about being unable to see people, going to the pub and feeling glum, I think of my two brothers…",0,10,Fri Oct 16 23:16:08 +0000 2020
427,1317242954097037313,RT @eminegnl_: don’t mind a second lockdown tbh🤷🏻‍♀️😟,0,2,Fri Oct 16 23:16:08 +0000 2020
428,1317242941497315328,"RT @ohpolly: Do we have any girls in lockdown? Isolation? Anyone from an area with new restrictions? 👀

Let us help you celebrate your next…",0,2722,Fri Oct 16 23:16:05 +0000 2020
429,1317242941442764801,"RT @munyachawawa: Stock up before lockdown with the brand new supermarket - ITIER. 🛍🍎

#LondonLockdown #Tiers https://t.co/d6CpXcsnpF",0,1714,Fri Oct 16 23:16:05 +0000 2020
430,1317242940473987072,RT @HarveyyCox__: Tier 2 lockdown means I can't see my nan on her birthday this Sunday but we can all still play football on a Sunday morni…,0,1533,Fri Oct 16 23:16:04 +0000 2020
431,1317242940419428357,"RT @ohpolly: Do we have any girls in lockdown? Isolation? Anyone from an area with new restrictions? 👀

Let us help you celebrate your next…",0,2722,Fri Oct 16 23:16:04 +0000 2020
432,1317242939437948928,"RT @HaydenHewitt: Breaking advisory lockdown rules = Up to £10k fine.
Non payment of TV license after court = Prison.
Rape a 5 year old = C…",0,202,Fri Oct 16 23:16:04 +0000 2020
433,1317242939081248769,@drkerrynphelps @ORIONBLUE5 @DanielAndrewsMP I suspect Andrews will continue to use the same approach he has to dat… https://t.co/IVwEB94DIT,0,0,Fri Oct 16 23:16:04 +0000 2020
434,1317242936904552448,"RT @wilde: How a Corbyn government would have handled #COVIDー19 No Serco/Deloittes privatised test &amp; trace, PPP via NHS investment, localis…",0,48,Fri Oct 16 23:16:04 +0000 2020
435,1317242932873863168,"RT @LegaSalvini: 🔴 #Salvini: Gli italiani dal governo si aspettano chiarezza e certezze, non supposizioni e idee. Un nuovo lockdown sarebbe…",0,35,Fri Oct 16 23:16:03 +0000 2020
436,1317242930948640768,RT @Daily_Ref: You know what? I think Boris Johnson is just doing the best he can in a very difficult situation. He's trying to keep the ec…,0,1,Fri Oct 16 23:16:02 +0000 2020
437,1317242929539371008,"RT @thereal_truther: To all anti-vaxxers applauding @SunetraGupta for her anti-lockdown herd immunity strategy...

She has a message for yo…",0,2,Fri Oct 16 23:16:02 +0000 2020
